iso_country,iata_code,city_ascii,population
PR,SJU,San Juan,132177
PR,SJU,San Juan,114068
PR,SJU,San Juan,25866
PR,SJU,San Juan,40507
PR,SJU,San Juan,37008
PR,SJU,San Juan,26674
PR,SJU,San Juan,16363
PR,SJU,San Juan,14912
PR,SJU,San Juan,13797
PR,SJU,San Juan,10688
US,UGI,San Juan,471389
US,UGI,San Juan,323279
US,UGI,San Juan,126347
US,UGI,San Juan,132177
US,UGI,San Juan,114068
US,UGI,San Juan,25866
US,UGI,San Juan,40507
US,UGI,San Juan,37008
US,UGI,San Juan,26674
US,UGI,San Juan,16363
US,UGI,San Juan,14912
US,UGI,San Juan,13797
US,UGI,San Juan,10688
DO,STI,Santiago,7026000
DO,STI,Santiago,1343423
DO,STI,Santiago,148580
DO,STI,Santiago,45955
DO,STI,Santiago,50635
DO,STI,Santiago,37886
DO,STI,Santiago,28657
DO,STI,Santiago,19471
DO,STI,Santiago,12600
DO,STI,Santiago,10449
DO,STI,Santiago,5790
PA,SYP,Santiago,7026000
PA,SYP,Santiago,1343423
PA,SYP,Santiago,148580
PA,SYP,Santiago,45955
PA,SYP,Santiago,50635
PA,SYP,Santiago,37886
PA,SYP,Santiago,28657
PA,SYP,Santiago,19471
PA,SYP,Santiago,12600
PA,SYP,Santiago,10449
PA,SYP,Santiago,5790
CU,SCU,Santiago,7026000
CU,SCU,Santiago,1343423
CU,SCU,Santiago,148580
CU,SCU,Santiago,45955
CU,SCU,Santiago,50635
CU,SCU,Santiago,37886
CU,SCU,Santiago,28657
CU,SCU,Santiago,19471
CU,SCU,Santiago,12600
CU,SCU,Santiago,10449
CU,SCU,Santiago,5790
CL,SCL,Santiago,7026000
CL,SCL,Santiago,1343423
CL,SCL,Santiago,148580
CL,SCL,Santiago,45955
CL,SCL,Santiago,50635
CL,SCL,Santiago,37886
CL,SCL,Santiago,28657
CL,SCL,Santiago,19471
CL,SCL,Santiago,12600
CL,SCL,Santiago,10449
CL,SCL,Santiago,5790
CL,ULC,Santiago,7026000
CL,ULC,Santiago,1343423
CL,ULC,Santiago,148580
CL,ULC,Santiago,45955
CL,ULC,Santiago,50635
CL,ULC,Santiago,37886
CL,ULC,Santiago,28657
CL,ULC,Santiago,19471
CL,ULC,Santiago,12600
CL,ULC,Santiago,10449
CL,ULC,Santiago,5790
TD,MEF,Melfi,17878
GT,CBV,Coban,228664
GT,CTF,Coatepeque,300000
GT,GUA,Guatemala City,2934841
GT,HUG,Huehuetenango,58000
GT,PBR,Puerto Barrios,110846
GT,AQB,Santa Cruz del Quiche,35000
GT,RER,Retalhuleu,40000
GT,FRS,San Benito,24243
GT,FRS,San Benito,5663
HN,BHG,Brus Laguna,4067
HN,CAA,Catacamas,44198
HN,OAN,Olanchito,22500
HN,GAC,Gracias,50256
HN,LCE,La Ceiba,196856
HN,LEZ,La Esperanza,21000
HN,SAP,San Pedro Sula,1073824
HN,PEU,Puerto Lempira,4856
HN,XPL,Comayagua,144785
HN,TEA,Tela,78537
HN,TGU,Tegucigalpa,1126534
HN,TJI,Trujillo,919899
HN,TJI,Trujillo,38110
HN,TJI,Trujillo,30000
HN,TJI,Trujillo,8821
PE,TRU,Trujillo,919899
PE,TRU,Trujillo,38110
PE,TRU,Trujillo,30000
PE,TRU,Trujillo,8821
PG,MHY,Morehead,8044
HN,ORO,Yoro,64425
HN,ORO,Yoro,26565
JM,MBJ,Montego Bay,110115
MM,HEB,Hinthada,180728
MX,TZM,Tizimin,46971
MX,AGU,Aguascalientes,934424
MX,CNA,Cananea,38113
MX,CME,Ciudad del Carmen,169466
MX,CTM,Chetumal,169028
MX,CPE,Campeche,220389
MX,CUU,Chihuahua,878062
MX,CVM,Ciudad Victoria,305155
MX,CYW,Celaya,494304
MX,CZM,Cozumel,77236
MX,MMC,Ciudad Mante,84787
MX,TPQ,Tepic,318781
MX,ESE,Ensenada,557430
MX,GDL,Guadalajara,5437000
MX,GDL,Guadalajara,87064
MX,GYM,Guaymas,156863
MX,GUB,Guerrero Negro,13596
MX,HMO,Hermosillo,855563
MX,CLQ,Colima,150673
MX,SLW,Saltillo,864431
MX,SLW,Saltillo,5062
MX,JAL,Xalapa,424755
MX,LMM,Los Mochis,490000
MX,BJX,Silao,74242
MX,LAP,La Paz,2867504
MX,LAP,La Paz,250141
MX,LAP,La Paz,41250
MX,LAP,La Paz,68952
MX,LAP,La Paz,30969
MX,LAP,La Paz,19174
MX,LAP,La Paz,16493
MX,LAP,La Paz,4400
MX,LTO,Loreto,43411
MX,LTO,Loreto,14724
MX,LTO,Loreto,43880
MX,LTO,Loreto,12802
MX,LTO,Loreto,11390
MX,LTO,Loreto,9690
MX,MAM,Matamoros,118337
MX,MXL,Mexicali,1049792
MX,SFH,Mexicali,1049792
MX,MLM,Morelia,962555
MX,MEX,Mexico City,21505000
MX,MTY,Monterrey,1135512
CO,MOY,Monterrey,1135512
MX,NLD,Nuevo Laredo,384033
MX,OAX,Oaxaca,300050
MX,PBC,Puebla,1576259
MX,PVR,Puerto Vallarta,203342
MX,PXM,Puerto Escondido,25902
MX,PXM,Puerto Escondido,32745
MX,REX,Reynosa,589466
MX,TIJ,Tijuana,1922523
MX,TAM,Tampico,297284
MX,TLC,Toluca,223876
MX,TAP,Tapachula,348156
MX,VSA,Villahermosa,1013484
MX,VER,Veracruz,428323
MX,ZCL,Zacatecas,122889
MX,ZIH,Ixtapa,27198
MX,ZLO,Manzanillo,150999
MX,ZLO,Manzanillo,110735
CU,MZO,Manzanillo,150999
CU,MZO,Manzanillo,110735
NI,BZA,Bonanza,15000
NI,MGA,Managua,1028808
NI,SIU,Siuna,73730
PA,DAV,David,144858
PA,PLP,La Palma,15428
PA,PLP,La Palma,1845
PA,PLP,La Palma,35346
PA,PLP,La Palma,5768
PA,PVE,El Porvenir,8232
CR,BAI,Punta Arenas,123403
CL,PUQ,Punta Arenas,123403
CR,JAP,Puntarenas,41528
CR,DRK,Puntarenas,41528
CR,GLF,Golfito,6777
CR,LIR,Liberia,45380
CR,LIO,Puerto Limon,60710
HT,CYA,Les Cayes,175457
US,MTX,Fairbanks,63245
US,EIL,Fairbanks,63245
US,FAI,Fairbanks,63245
HT,JAK,Jacmel,33563
HT,JEE,Jeremie,30917
HT,PAP,Port-au-Prince,987310
HT,PAX,Port-de-Paix,121220
MZ,MTU,Montepuez,72279
CU,BCA,Baracoa,79797
CU,BYM,Bayamo,235107
CU,AVI,Ciego de Avila,143449
CU,CFG,Cienfuegos,164924
CU,CMW,Camaguey,321992
CU,HAV,Havana,2141652
CU,UPB,Havana,2141652
CU,HOG,Holguin,350191
CU,VRO,Matanzas,145246
CU,LCL,Pinar del Rio,188614
CU,QPD,Pinar del Rio,188614
CU,MOA,Moa,73053
CU,GER,Nueva Gerona,45577
CU,SNU,Santa Clara,247436
CU,SNU,Santa Clara,130365
CU,SNU,Santa Clara,8417
CU,USS,Sancti Spiritus,138504
CU,VRA,Varadero,21170
CU,VTU,Las Tunas,202105
MX,SCX,Salina Cruz,81063
MX,TUY,Tulum,33374
TD,MXR,Moussoro,16349
BS,MHH,Marsh Harbour,6283
BS,GGT,George Town,27704
BS,GGT,George Town,708127
BS,NAS,Nassau,274400
BS,PID,Nassau,274400
ET,MYS,Moyale,24837
BS,ZSA,San Salvador,567698
BS,ZSA,San Salvador,28637
BS,ZSA,San Salvador,12733
CN,NBS,Baishan,1296127
CK,RAR,Avarua,5445
FJ,NAN,Nadi,42284
FJ,SUV,Nausori,47604
NG,GMO,Gombe,270366
NG,GMO,Gombe,
NG,QRW,Warri,830106
TV,FUN,Funafuti,6025
KI,TRW,Tarawa,28802
NU,IUE,Alofi,1611
WS,AAU,Asau,
WS,APW,Apia,37708
WS,FGI,Apia,37708
AS,PPG,Pago Pago,12576
PF,PPT,Papeete,131695
VU,SLH,Sola,
VU,SLH,Sola,27457
VU,SON,Luganville,13397
NZ,AKL,Auckland,1346091
NZ,TUO,Taupo,23622
NZ,CHC,Christchurch,383200
NZ,CHC,Christchurch,54210
NZ,CHT,Waitangi,177
NZ,DUD,Dunedin,99885
NZ,DUD,Dunedin,36537
NZ,GIS,Gisborne,34527
NZ,GIS,Gisborne,8999
NZ,KKE,Kerikeri,6960
NZ,KAT,Kaitaia,5868
NZ,ALR,Alexandra,5475
NZ,MRO,Masterton,19818
NZ,NPL,New Plymouth,53988
NZ,NPE,Napier,62241
NZ,NSN,Nelson,49300
NZ,NSN,Nelson,10664
NZ,IVC,Invercargill,47625
NZ,SZS,Oban,8490
NZ,ROT,Rotorua,54204
NZ,TRG,Tauranga,135000
NZ,TKZ,Tokoroa,13572
NZ,BHE,Blenheim,26400
NZ,WLG,Wellington,418500
NZ,WLG,Wellington,65398
NZ,WLG,Wellington,10437
NZ,WLG,Wellington,7662
AF,FAH,Farah,73647
AF,GZI,Ghazni,143379
AF,GRG,Gardez,70000
AF,KBL,Kabul,4273156
AF,KHT,Khost,160214
AF,ZAJ,Zaranj,49851
BH,BAH,Manama,157474
US,OBK,Northbrook,10684
US,OBK,Northbrook,32958
SA,AHB,Abha,236157
SA,DMM,Ad Dammam,903312
SA,HAS,Ha'il,385257
SA,JED,Jeddah,3976000
SA,MED,Medina,1180770
SA,MED,Medina,35612
SA,MED,Medina,25956
SA,MED,Medina,20759
SA,MED,Medina,10205
SA,MED,Medina,7816
SA,MED,Medina,6712
CO,MND,Medina,1180770
CO,MND,Medina,35612
CO,MND,Medina,25956
CO,MND,Medina,20759
CO,MND,Medina,10205
CO,MND,Medina,7816
CO,MND,Medina,6712
SA,RAH,Rafha,64755
SA,RUH,Riyadh,6889000
SA,XXN,Riyadh,6889000
SA,RAE,Arar,27449
SA,TUU,Tabuk,547957
SA,TUU,Tabuk,121033
SA,TUU,Tabuk,
SA,EJH,Al Wajh,43237
IR,ABD,Abadan,40813
IR,KSH,Kermanshah,945651
IR,IIL,Ilam,
IR,IIL,Ilam,17491
IR,KKS,Kashan,432557
IR,RAS,Rasht,679995
IR,HDM,Hamadan,554406
IR,IKA,Tehran,13819000
IR,THR,Tehran,13819000
IR,GZW,Qazvin,402748
IR,PYK,Karaj,1592492
IR,SNX,Semnan,185129
IR,JYR,Jiroft,130429
IR,KER,Kerman,537718
IR,KER,Kerman,15282
IR,XBJ,Birjand,178020
IR,MHD,Mashhad,3001184
IR,AFZ,Sabzevar,243700
IR,GBT,Gorgan,312223
IR,BSM,Amol,237528
IR,SRY,Sari,
IR,FAZ,Fasa,110825
IR,JAR,Jahrom,141634
IR,SYZ,Shiraz,1565572
IR,ADU,Ardabil,529374
IR,ACP,Maragheh,175255
IR,TBZ,Tabriz,1558693
IR,JWN,Zanjan,433475
IR,AZD,Yazd,423006
IR,ZBR,Chabahar,106739
IR,ZAH,Zahedan,587730
JO,AMM,Amman,4007526
JO,ADJ,Amman,4007526
PS,JRS,Jerusalem,919438
KW,KWI,Kuwait City,2989000
LB,BEY,Beirut,361366
IN,OMN,Osmanabad,112085
AE,SHJ,Sharjah,1247749
KH,OMY,Tbeng Meanchey,24380
OM,KHS,Khasab,17777
OM,MCT,Muscat,1421409
OM,SLL,Salalah,178469
OM,SUH,Sur,
PK,DDU,Dadu,146179
PK,DDU,Dadu,146179
PK,BNP,Bannu,62191
PK,WGB,Bahawalnagar,141935
PK,BHV,Bahawalpur,762111
PK,CJL,Chitral,31100
PK,DEA,Dera Ghazi Khan,399064
PK,LYP,Faisalabad,3203846
PK,GWD,Gwadar,51901
PK,GIL,Gilgit,8851
PK,JAG,Jacobabad,200815
PK,KHI,Karachi,15292000
PK,HDD,Hyderabad,9840000
IN,HYD,Hyderabad,9840000
IN,BPM,Hyderabad,9840000
PK,KDD,Khuzdar,141395
PK,KBH,Kalat,22879
PK,OHT,Kohat,170800
PK,LHE,Lahore,11148000
PK,MFG,Muzaffarabad,96000
PK,MWD,Mianwali,95007
PK,MUX,Multan,1871843
PK,PAJ,Parachinar,55685
PK,PEW,Peshawar,1970042
PK,UET,Quetta,1001205
PK,SKZ,Mirpur Khas,236961
PK,SGI,Sargodha,659862
PK,SDT,Saidu Sharif,1860310
PK,SWN,Sahiwal,247706
PK,TUK,Turbat,147791
IQ,XQC,Balad,80000
IQ,BGW,Baghdad,6107000
IQ,OSM,Mosul,1694000
IQ,KIK,Kirkuk,975000
SY,ALP,Aleppo,1916781
SY,DAM,Damascus,1754000
SY,DAM,Damascus,15250
SY,DAM,Damascus,11161
SY,LTK,Latakia,700000
SY,PMS,Tadmur,51323
QA,DIA,Doha,1186023
QA,DOH,Doha,1186023
QA,XJD,Ar Rayyan,
TD,OUM,Oum Hadjer,26136
YE,ADE,Aden,507355
PA,AML,Puerto Armuelles,19763
US,BET,Bethel,19663
US,BET,Bethel,9181
US,BET,Bethel,6586
US,BET,Bethel,5228
US,JBT,Bethel,19663
US,JBT,Bethel,9181
US,JBT,Bethel,6586
US,JBT,Bethel,5228
US,CEM,Central,29357
US,CEM,Central,18140
US,CEM,Central,5385
US,ADQ,Kodiak,8851
US,KDK,Kodiak,8851
US,EDF,Anchorage,288000
US,MRI,Anchorage,288000
US,ANC,Anchorage,288000
US,ABL,Ambler,6491
US,BGQ,Big Lake,11226
US,HOM,Homer,6225
US,HOM,Homer,5922
US,KPV,Perryville,8696
US,SIT,Sitka,8493
US,UMM,Summit,11116
US,UMM,Summit,21897
US,UMM,Summit,8946
US,UMM,Summit,7033
US,UMM,Summit,5041
US,SXQ,Soldotna,7398
US,VDZ,Valdez,11441
US,SWD,Seward,7216
US,AIN,Wainwright,6270
US,WWA,Wasilla,10838
BR,PDR,Presidente Dutra,44731
BR,PDR,Presidente Dutra,14712
PG,OBX,Obo,12887
PH,ENI,El Nido,50494
US,HHI,Wahiawa,17122
US,JHM,Lahaina,12776
US,JRF,Kapolei,21674
US,LIH,Lihue,7267
US,NGF,Kaneohe,33841
US,HNL,Honolulu,820987
US,OGG,Kahului,31336
US,ITO,Hilo,45056
PK,ISB,Islamabad,1014825
PK,ISB,Islamabad,108505
PK,GRT,Gujrat,390533
PK,HRA,Mansehra,69085
TH,PMM,Phanom Sarakham,6527
LK,PQD,Batticaloa,129222
LK,BTC,Batticaloa,129222
PR,DDP,Dorado,12695
PR,HUC,Humacao,17939
PY,OLK,Fuerte Olimpo,2475
PG,RAW,Arawa,40266
TW,PIF,Pingtung,503530
TW,TPE,Taipei,2684567
JP,NRT,Tokyo,39105000
JP,HND,Tokyo,39105000
JP,MMJ,Matsumoto,239115
JP,IBR,Omitama,48555
JP,KIX,Osaka,15490000
JP,ITM,Osaka,15490000
JP,SHM,Shirahama,19976
JP,UKB,Kobe,1513193
JP,OBO,Obihiro,165684
JP,HKD,Hakodate,251942
JP,KUH,Kushiro,165699
JP,KUH,Kushiro,19391
JP,OKD,Sapporo,1961690
JP,IKI,Iki,24873
JP,UBJ,Ube,162873
JP,TSJ,Tsushima,60908
JP,TSJ,Tsushima,28456
JP,KUM,Yakushima,11829
JP,FUJ,Goto,34425
JP,FUK,Fukuoka,2280000
JP,KOJ,Kagoshima,593754
JP,KMI,Miyazaki,397476
JP,OIT,Oita,477186
JP,HSG,Saga,232359
JP,KMJ,Kumamoto,738385
JP,NGS,Nagasaki,404656
JP,NGO,Tokoname,57507
JP,ASJ,Amami,41049
JP,TKN,Tokunoshima,10194
JP,NKM,Nagoya,9522000
JP,QGU,Gifu,400118
JP,KMQ,Kanazawa,462479
JP,OKI,Okinoshima,13595
JP,TOY,Toyama,413028
JP,HIJ,Hiroshima,1198021
JP,IZO,Izumo,171995
JP,YGJ,Yonago,147210
JP,IWK,Iwakuni,128401
JP,MYJ,Matsuyama,506743
JP,TTJ,Tottori,187323
JP,TKS,Tokushima,254510
JP,TAK,Takamatsu,417814
JP,IWJ,Masuda,44474
JP,AOJ,Aomori,425962
JP,GAJ,Yamagata,247234
JP,GAJ,Yamagata,25325
JP,SDS,Sado,54304
JP,AXT,Akita,302984
JP,MSJ,Misawa,38351
JP,KIJ,Niigata,790646
JP,ONJ,Odate,68593
JP,SDJ,Sendai,1058070
JP,SYO,Shonai,19977
JP,OKO,Fussa,56713
KR,KWJ,Gwangju,1490092
KR,KUV,Kunsan,275155
KR,RSU,Yeosu,341994
KR,RSU,Yeosu,273761
KR,KAG,Gangneung,215677
KR,WJU,Wonju,330854
KR,PUS,Busan,3453198
KR,USN,Ulsan,1166033
KR,QJP,Pocheon,163388
KR,ICN,Seoul,22394000
KR,GMP,Seoul,22394000
KR,KPO,Pohang,520305
KR,TAE,Daegu,2461002
KR,CJJ,Cheongju,833276
JP,OKA,Naha,316048
PH,CYU,Cuyo,23489
PH,LGP,Legazpi City,209533
PH,SGL,Cavite City,100674
PH,AAV,Surallah,89340
PH,MLP,Malabang,49088
PH,OZC,Ozamiz City,140334
PH,MXI,Mati,147547
PH,GES,General Santos,697315
PH,IPE,Ipil,89401
PH,ZAM,Zamboanga City,977234
PH,IAO,Del Carmen,20127
PH,BAG,Baguio City,366358
PH,DTE,Daet,111700
PH,WNP,Naga,133184
PH,WNP,Naga,41743
PH,BSO,Basco,9517
PH,BQA,Baler,43785
PH,VRC,Virac,76520
PH,MRQ,Gasan,36197
PH,CYP,Calbayog City,186960
PH,DGT,Dumaguete City,134103
PH,MPH,Malay,60077
PH,CRM,Catarman,97879
PH,CRM,Catarman,17569
PH,MBT,Masbate,104522
PH,KLO,Kalibo,89127
PH,CEB,Lapu-Lapu City,497604
PH,RXS,Roxas City,179292
PH,TAG,Tagbilaran City,104976
PH,USU,Coron,65855
RU,KDY,Khandyga,6796
RU,VUS,Velikiy Ustyug,31806
US,LPS,Lopez,94657
US,KEH,Kenmore,15020
US,KEH,Kenmore,23097
AR,MJR,Miramar,141191
AR,MJR,Miramar,118614
AR,GHU,Gualeguaychu,109461
AR,JNI,Junin,85007
AR,JNI,Junin,15320
AR,JNI,Junin,8720
AR,PRA,Parana,247863
AR,PRA,Parana,10338
AR,ROS,Rosario,1193605
AR,ROS,Rosario,128352
AR,ROS,Rosario,110807
AR,ROS,Rosario,60278
AR,ROS,Rosario,49610
AR,ROS,Rosario,39576
AR,ROS,Rosario,10949
AR,ROS,Rosario,9311
US,RSJ,Rosario,1193605
US,RSJ,Rosario,128352
US,RSJ,Rosario,110807
US,RSJ,Rosario,60278
US,RSJ,Rosario,49610
US,RSJ,Rosario,39576
US,RSJ,Rosario,10949
US,RSJ,Rosario,9311
AR,AEP,Buenos Aires,16216000
AR,AEP,Buenos Aires,34631
AR,AEP,Buenos Aires,29454
AR,AEP,Buenos Aires,12537
AR,EZE,Buenos Aires,16216000
AR,EZE,Buenos Aires,34631
AR,EZE,Buenos Aires,29454
AR,EZE,Buenos Aires,12537
AR,COR,Cordoba,1329604
AR,COR,Cordoba,322071
AR,COR,Cordoba,218153
AR,COR,Cordoba,14006
AR,COR,Cordoba,12266
AR,COR,Cordoba,5249
AR,FDO,San Fernando,354666
AR,FDO,San Fernando,194274
AR,FDO,San Fernando,125640
AR,FDO,San Fernando,94867
AR,FDO,San Fernando,55419
AR,FDO,San Fernando,29171
AR,FDO,San Fernando,24322
AR,FDO,San Fernando,72224
AR,FDO,San Fernando,63045
AR,FDO,San Fernando,58367
AR,FDO,San Fernando,38626
AR,FDO,San Fernando,24171
AR,FDO,San Fernando,21600
AR,LPG,La Plata,193144
AR,LPG,La Plata,9631
AR,RAF,Rafaela,92945
AR,HOS,Chos Malal,13092
AR,GNR,General Roca,81534
AR,APZ,Zapala,32097
AR,MDZ,Mendoza,114822
AR,LGS,Malargue,11847
AR,AFA,San Rafael,107997
AR,AFA,San Rafael,103097
AR,AFA,San Rafael,58440
AR,AFA,San Rafael,29631
AR,AFA,San Rafael,17795
AR,AFA,San Rafael,1201
US,SRF,San Rafael,107997
US,SRF,San Rafael,103097
US,SRF,San Rafael,58440
US,SRF,San Rafael,29631
US,SRF,San Rafael,17795
US,SRF,San Rafael,1201
AR,CTC,Catamarca,159139
AR,SDE,Santiago del Estero,252192
AR,IRJ,La Rioja,180995
AR,CRR,Ceres,48706
AR,CRR,Ceres,20722
AR,CRR,Ceres,14499
BR,0,Ceres,48706
BR,0,Ceres,20722
BR,0,Ceres,14499
AR,RCU,Rio Cuarto,158298
AR,VME,Villa Mercedes,111391
AR,RLO,Merlo,244168
AR,LUQ,San Luis,169947
AR,LUQ,San Luis,132470
AR,LUQ,San Luis,88496
AR,LUQ,San Luis,58551
AR,LUQ,San Luis,36172
AR,LUQ,San Luis,35196
AR,LUQ,San Luis,34778
AR,LUQ,San Luis,33039
AR,LUQ,San Luis,29824
AR,LUQ,San Luis,6877
AR,CNQ,Corrientes,352646
PE,TDP,Corrientes,352646
AR,RES,Resistencia,291720
AR,FMA,Formosa,222226
AR,FMA,Formosa,100085
AR,PSS,Posadas,275988
AR,PSS,Posadas,7296
US,SAS,Salton City,6250
AR,SLA,Salta,535303
AR,JUJ,San Salvador de Jujuy,321789
AR,TTG,Tartagal,60819
AR,OYA,Goya,72304
AR,LLS,Las Lomitas,7683
AR,MDX,Mercedes,41974
AR,MDX,Mercedes,55334
AR,MDX,Mercedes,52949
AR,MDX,Mercedes,30649
AR,MDX,Mercedes,16604
AR,MDX,Mercedes,6112
AR,MDX,Mercedes,5046
AR,RCQ,Reconquista,70549
AR,CRD,Comodoro Rivadavia,730266
AR,EMX,El Maiten,4011
AR,EQS,Esquel,36687
AR,LHS,Las Heras,66663
AR,LHS,Las Heras,17821
AR,IGB,Ingeniero Jacobacci,6261
AR,OES,San Antonio Oeste,16265
AR,SGV,Sierra Grande,7404
AR,REL,Rawson,24616
AR,PMY,Puerto Madryn,115353
AR,ING,El Calafate,21132
AR,FTE,El Calafate,21132
AR,PUD,Puerto Deseado,14183
AR,RGA,Rio Grande,197228
AR,RGA,Rio Grande,12492
AR,RGA,Rio Grande,31095
BR,RIG,Rio Grande,197228
BR,RIG,Rio Grande,12492
BR,RIG,Rio Grande,31095
AR,RGL,Rio Gallegos,95796
AR,ULA,San Julian,15890
AR,ULA,San Julian,14800
AR,ULA,San Julian,7894
AR,ROY,Rio Mayo,2791
AR,PMQ,Perito Moreno,4617
AR,GGS,Gobernador Gregores,4497
AR,BHI,Bahia Blanca,299101
AR,CSZ,Coronel Suarez,23621
AR,OVR,Olavarria,86320
AR,GPO,General Pico,57029
AR,OYO,Tres Arroyos,47136
AR,SST,Santa Teresita,21559
AR,SST,Santa Teresita,19573
AR,MDQ,Mar del Plata,593337
AR,NQN,Neuquen,231198
AR,NEC,Necochea,80478
AR,BRC,San Carlos de Bariloche,112887
AR,TDL,Tandil,116917
AR,VLG,Villa Gesell,29593
AR,CUT,Cutral-Co,35465
SB,VIU,Viru,36029
BR,AQA,Araraquara,226508
BR,AJU,Aracaju,632744
BR,AFL,Alta Floresta,50189
BR,PLU,Belo Horizonte,5159000
BR,CNF,Belo Horizonte,5159000
BR,BFH,Curitiba,1879355
BR,CWB,Curitiba,1879355
BR,BAT,Barretos,119243
BR,BAU,Bauru,366992
BR,JTC,Bauru,366992
BR,BVB,Boa Vista,326419
BR,BVB,Boa Vista,6884
BR,BZC,Cabo Frio,186227
BR,CFB,Cabo Frio,186227
BR,CAC,Cascavel,286205
BR,CGR,Campo Grande,906092
BR,CLN,Carolina,136771
BR,CLV,Caldas Novas,70473
BR,CRQ,Caravelas,22548
BR,BYO,Bonito,37566
BR,BYO,Bonito,21267
BR,BYO,Bonito,16873
BR,BYO,Bonito,15563
BR,PPB,Presidente Prudente,222192
BR,MAO,Manaus,1802014
BR,PLL,Manaus,1802014
BR,JCR,Jacareacanga,8852
BR,ESI,Espinosa,31113
BR,FOR,Fortaleza,2452185
PE,ALD,Fortaleza,2452185
BR,GPB,Guarapuava,167328
BR,GVR,Governador Valadares,278363
BR,ATM,Altamira,109938
BR,ATM,Altamira,59536
BR,ATM,Altamira,18868
BR,ITA,Itacoatiara,97122
BR,ITB,Itaituba,98485
BR,IPN,Ipatinga,239468
BR,ITR,Itumbiara,92883
BR,IMP,Imperatriz,247505
BR,JJG,Jaguaruna,17290
BR,CPV,Campina Grande,405072
BR,VCP,Campinas,1164098
BR,CPQ,Campinas,1164098
BR,LIP,Lins,76092
BR,LDB,Londrina,548249
BR,0,Lagoa Santa,59770
BR,MEU,Almeirim,33282
BR,MEU,Almeirim,23376
BR,MOC,Montes Claros,361915
BR,NVT,Navegantes,60556
BR,OYK,Oiapoque,24263
BR,POA,Porto Alegre,1484941
BR,PFB,Passo Fundo,184826
BR,0,Passo Fundo,184826
BR,PMW,Palmas,272726
BR,PMW,Palmas,42888
BR,PET,Pelotas,328275
BR,PNZ,Petrolina,337683
BR,PNB,Porto Nacional,49146
BR,BPS,Porto Seguro,145431
BR,PVH,Porto Velho,428527
BR,RBR,Rio Branco,413418
BR,RBR,Rio Branco,14604
BR,RBR,Rio Branco,5028
BR,REC,Recife,1653461
BR,0,Recife,1653461
BR,SNZ,Rio de Janeiro,12486000
BR,NAT,Natal,980588
BR,NAT,Natal,877662
BR,SMT,Sorriso,82792
BR,SSA,Salvador,2886698
BR,SSA,Salvador,45773
BR,UNA,Una,22105
BR,THE,Teresina,847430
BR,TSQ,Torres,34656
BR,TBT,Tabatinga,61028
BR,TBT,Tabatinga,15881
BR,PAV,Paulo Afonso,119214
BR,URG,Uruguaiana,125435
BR,UBA,Uberaba,325279
BR,VAG,Varginha,123081
BR,BVH,Vilhena,93745
BR,IZA,Juiz de Fora,555284
CL,ZUD,Ancud,38991
CL,LOB,Los Andes,59388
CL,ARI,Arica,202131
CO,ACM,Arica,202131
CL,WPA,Puerto Aysen,17441
CL,CPO,Copiapo,150804
CL,TOQ,Tocopilla,24460
CL,CJC,Calama,157575
CL,YAI,Chillan,164270
CL,COW,Coquimbo,204068
CL,GXQ,Coyhaique,61210
CL,IQQ,Iquique,188003
CL,ESR,El Salvador,58771
CL,FRT,Frutillar,12876
CL,ANF,Antofagasta,348517
CL,WPR,Porvenir,5992
CL,WPU,Puerto Williams,1646
CL,CCP,Concepcion,217537
CL,CCP,Concepcion,169953
CL,CCP,Concepcion,45068
CL,CCP,Concepcion,44633
CL,CCP,Concepcion,9324
CL,ZOS,Osorno,147460
CL,VLR,Vallenar,45298
CL,ZLR,Linares,57731
CL,ZLR,Linares,73602
CL,ZLR,Linares,56525
CL,PNT,Puerto Natales,21477
CL,OVL,Ovalle,75864
CL,ZPC,Pucon,28923
CL,MHC,Dalcahue,7120
CL,PUX,Puerto Varas,26172
CL,ZCO,Temuco,282415
CL,PZS,Temuco,282415
US,SCR,Scranton,384250
CL,QRC,Rancagua,231370
CL,SSD,San Felipe,220786
CL,SSD,San Felipe,64120
CL,SSD,San Felipe,32831
CL,SSD,San Felipe,25033
CL,SSD,San Felipe,20750
CL,SSD,San Felipe,17268
VE,SNF,San Felipe,220786
VE,SNF,San Felipe,64120
VE,SNF,San Felipe,32831
VE,SNF,San Felipe,25033
VE,SNF,San Felipe,20750
VE,SNF,San Felipe,17268
CL,WCA,Castro,67084
CL,WCA,Castro,33417
BR,QAC,Castro,67084
BR,QAC,Castro,33417
CL,PMC,Puerto Montt,169736
CL,TLX,Talca,206069
CL,WCH,Chaiten,5071
CL,TTC,Taltal,10018
CL,ZAL,Valdivia,150048
CL,ZAL,Valdivia,24538
BR,QCJ,Botucatu,139483
BR,SOD,Sorocaba,644919
BR,QDC,Dracena,45847
BR,0,Palmares Paulista,12336
BR,JLS,Jales,48922
BR,0,Morro Agudo,31620
BR,0,Morro Agudo,31620
BR,QOA,Mococa,68797
BR,0,Leme,99388
BR,0,Mirassol,57857
BR,0,Mogi Mirim,91483
BR,0,Novo Horizonte,39543
BR,0,Novo Horizonte,10161
BR,0,Nova Europa,10439
BR,OUS,Ourinhos,110282
BR,0,Presidente Venceslau,39407
BR,QHB,Piracicaba,391449
